id;adresse;ville;codePostal
6402;43 avenue simon bolivar, 75019 paris;;75019
7733;145 avenue de villiers, 75017 paris;;75017
6405;place de roubaix, 75010 paris;;75010
7736;30 avenue niel, 75017 paris;;75017
6404;galerie de montpensier, 75001 paris;;75001
7735;10 rue tholoze, 75018 paris;;75018
6407;56a boulevarda des invalides;;75007
7738;11 rue berryer, 75008 paris;;75008
6406;carrefour de la patte d'oie, 75012 paris;;75012
7737;avenue des marnes, 75019 paris;;75019
6409;80 rue de meaux, 75019 paris;;75019
6408;1 rue botzaris, 75019 paris;;75019
7739;quai de la gare, 75013 paris;;75013
7750;8 avenue dutuit, 75008 paris;;75008
6421;rue rene boulanger, 75010 paris;;75010
7752;place de varsovie, 75116 paris;;75116
6420;19 avenue rachel, 75018 paris;;75018
7751;29a ruea jean jacques rousseau;;75001
6423;20 avenue rachel, 75018 paris;;75018
7754;quaia de la marne;;75019
6422;place charles dullin, 75018 paris;;75018
7753;2 boulevard de la villette, 75019 paris;;75019
780;33a boulevarda de clichy;;75009
781;7a ruea lechapelais;;75017
782;avenuea des portugais;;75016
783;placea de l'opera;;75002
784;32a ruea saint marc/les lyonnais;;75002
785;7a ruea apolline;;75002
786;ruea de l'acqueduc;;75010
787;34 et 39a ruea de belleville;;75019
788;4 place de la nation, 75012 paris;;75012
789;avenue de breteuil, 75007 paris;;75007
6414;place de l'hotel de ville-esplanade de la liberation, 75004 paris;;75004
7745;12a placea denfert rochereau;;75014
6413;2 rue pierre l'ermite, 75018 paris;;75018
7744;252 rue du faubourg saint-honore, 75008 paris;;75008
6416;villa paul verlaine, 75019 paris;;75019
7747;place de l'odeon, 75006 paris;;75006
6415;contre alleea du boulevard de la villette;;75019
7746;place de l'opera, 75009 paris;;75009
6418;8 place charles dullin, 75018 paris;;75018
7749;29 avenue rapp, 75007 paris;;75007
6417;11 rue charbonnel, 75013 paris;;75013
7748;espacea sportif edouard pailleron;;75019
6419;18 boulevard henri iv, 75004 paris;;75004
6430;3 rue de castiglione, 75001 paris;;75001
7761;parca du champ de mars;;75007
7760;82a ruea de l'hotel de ville;;75004
5100;place de la bataille de stalingrad, 75019 paris;;75019
6432;18 rue de la tremoille, 75008 paris;;75008
7763;10a squarea de clignancourt;;75018
5101;19 rue dieu, 75010 paris;;75010
6431;42a quaia bourbon;;75004
7762;20 avenue rachel, 75018 paris;;75018
5102;avenuea van dyck;;75008
6434;57 rue cuvier, 75005 paris;;75005
7765;rue caulaincourt, 75018 paris;;75018
5103;173 boulevard de la villette, 75010 paris;;75010
6433;ruea du chemin de fer;;75019
7764;8/10a ruea thomas mann;;75013
790;16 square alboni, 75016 paris;;75016
791;avenue matignon, 75008 paris;;75008
792;147 boulevard saint-germain, 75006 paris;;75006
793;5 rue helene, 75017 paris;;75017
794;avenue benoit frachon, 75020 paris;;75020
795;avenue joseph bouvard, 75007 paris;;75007
796;pont d'iena, 75007 paris;;75007
797;rue lepic, 75018 paris;;75018
798;rue cremieux, 75012 paris;;75012
799;48 rue charles hermite, 75018 paris;;75018
6425;boulevard de clichy, 75009 paris;;75009
7756;37 avenue trudaine, 75009 paris;;75009
6424;rue sainte-apolline, 75002 paris;;75002
7755;36 rue de rungis, 75013 paris;;75013
6427;12a ruea barbette;;75003
7758;placea de l'institut de france;;75006
6426;place jacques bainville, 75007 paris;;75007
7757;placea andre tardieu;;75007
6429;11 rue scribe, 75009 paris;;75009
6428;78 rue de meaux, 75019 paris;;75019
7759;rue saint-severin, 75005 paris;;75005
7770;75a ruea du faubourg saint antoine;;75011
6441;avenuea de france;;75013
7772;parca du champ de mars;;75007
5110;rue dejean, 75018 paris;;75018
6440;45 rue du mont cenis, 75018 paris;;75018
7771;avenue puebla, 75019 paris;;75019
5111;boulevarda saint germain;;75007
6443;ruea bertin poiree;;75001
7774;2 rue turgot, 75009 paris;;75009
5112;rue des coutures saint-gervais, 75003 paris;;75003
6442;rue berton, 75016 paris;;75016
7773;boulevarda saint martin;;75003
5113;4 rue des feuillantines, 75005 paris;;75005
6445;squarea georges lamarque;;75014
7776;ruea jean quarre;;75019
5114;101a ruea de l'universite (assemblee nationale);;75007
6444;22a avenuea de la sibelle;;75014
7775;ruea eugenie eboue;;75012
5104;3b quai aux fleurs, 75004 paris;;75004
6436;promenade claude levi-strauss, 75013 paris;;75013
7767;ruea lagarde;;75005
5105;3 rue beautreillis, 75004 paris;;75004
6435;292a ruea saint martin;;75003
7766;37/39a avenuea trudaine;;75009
5106;avenue pierre loti, 75007 paris;;75007
6438;rue saulnier, 75009 paris;;75009
7769;boulevarda de bonne nouvelle;;75010
5107;cours de vincennes, 75020 paris;;75020
6437;escaliera rue beethoven;;75016
7768;route de longchamp au bout des lacs, 75016 paris;;75016
5108;109/25a ruea de la duee;;75020
5109;2 rue turgot, 75009 paris;;75009
6439;27a avenuea des ternes;;75017
6450;place du carrousel, 75001 paris;;75001
7781;carrefoura avenue de villiers;;75017
7780;boulevard de picpus, 75012 paris;;75012
5120;9 place d'iena, 75116 paris;;75116
6452;8 bisa ruea sedain e;;75011
7783;2 place des pyramides, 75001 paris;;75001
5121;2 rue de valence, 75005 paris;;75005
6451;gymnasea durantin;;75018
7782;3 rue leo delibes, 75116 paris;;75116
5122;boulevarda vincent auriol;;75013
6454;ruea des precheurs;;75001
7785;1 rue leo delibes, 75116 paris;;75116
5123;avenue hussein 1er de jordanie, 75116 paris;;75116
6453;avenue joseph bouvard, 75007 paris;;75007
7784;72a boulevarda auriol;;75013
5124;10a ruea d'alsace;;75010
6456;2 place du trocadero et du onze novembre, 75116 paris;;75116
7787;28a placea denfert rochereau;;75014
5125;11 avenue trudaine, 75009 paris;;75009
6455;1/3a ruea camille blaizot (terre-plein);;75017
7786;1 rue du jour, 75001 paris;;75001
5115;avenue de la cascade, 75019 paris;;75019
6447;ruea de harlay;;75001
7778;80a ruea de charonne;;75011
5116;42 avenue george v, 75008 paris;;75008
6446;67 boulevard lannes, 75116 paris;;75116
7777;96 rue jean-pierre timbaud, 75011 paris;;75011
5117;42a ruea scheffer;;75016
6449;placea de la bataille de stalingrad;;75019
5118;place des ternes, 75017 paris;;75017
6448;1a ruea de chazelles;;75017
7779;1 rue rene panhard, 75013 paris;;75013
5119;placea des vosges;;75004
6461;ruea berryer;;75008
7792;6 rue de montpensier, 75001 paris;;75001
5130;rue sainte-marthe, 75010 paris;;75010
6460;83 avenue kleber, 75116 paris;;75116
7791;place henri queuille, 75015 paris;;75015
5131;54 rue botzaris, 75019 paris;;75019
6463;21 rue gracieuse, 75005 paris;;75005
7794;35 boulevard de courcelles, 75008 paris;;75008
5132;avenuea du president wilson;;75016
6462;5 rue georges picquart, 75017 paris;;75017
7793;28 rue chanzy, 75011 paris;;75011
5133;ruea victor cousin;;75005
6465;17a ruea theophile gauthier;;75016
7796;100 rue du cherche-midi, 75006 paris;;75006
5134;103 boulevard de port-royal, 75014 paris;;75014
6464;28 avenue junot, 75018 paris;;75018
7795;avenue ingres, 75016 paris;;75016
5135;rue jean quarre, 75019 paris;;75019
6467;rue des freres d'astier de la vigerie, 75013 paris;;75013
7798;12 rue du docteur blanche, 75016 paris;;75016
5136;rue d'arcole, 75004 paris;;75004
6466;24 cour des petites ecuries, 75010 paris;;75010
7797;36 quai des orfevres, 75001 paris;;75001
7790;5a ruea de dunkerque;;75010
5126;7 rue boursault, 75017 paris;;75017
6458;22a ruea paul valery;;75016
7789;rue georges ville, 75116 paris;;75116
5127;bibliothequea de l'hotel de ville;;75004
6457;jardin*a du trocadero;;75016
7788;5 rue de la paix, 75002 paris;;75002
5128;bois*a de boulogne;;75016
5129;terrain*a na1/30 rue louis lumiere;;75020
6459;avenue richerand, 75010 paris;;75010
5140;6 place bienvenue, 75015 paris;;75015
6472;avenue de verdun, 75010 paris;;75010
5141;59 rue brillat-savarin, 75013 paris;;75013
6471;27 boulevard jourdan, 75014 paris;;75014
5142;19a villaa riberolles;;75020
6474;avenuea cesar caire;;75008
5143;1a ruea descartes;;75005
6473;43a ruea cuvier;;75005
5144;38 rue de l'yvette, 75016 paris;;75016
6476;rue neuve popincourt, 75011 paris;;75011
5145;106 avenue du general leclerc, 75014 paris;;75014
6475;84 quai de la rapee, 75012 paris;;75012
5146;rue saint-victor, 75005 paris;;75005
6478;41a ruea dareau;;75014
5147;ponta de bercy/angle quai de bercy;;75012
6477;route circulaire, 75012 paris;;75012
6470;avenue frochot, 75009 paris;;75009
5137;squarea louis xiii;;75004
6469;22a ruea juliette dodu;;75010
5138;62a boulevarda de clichy;;75018
6468;55a boulevarda de strasbourg;;75010
7799;224 rue de rivoli, 75001 paris;;75001
5139;103 boulevard de port-royal, 75014 paris;;75014
5151;9 rue de chartres, 75018 paris;;75018
6483;ruea du 8 mai 1945;;75010
5152;avenuea winston churchill;;75008
6482;boulevard de belleville, 75020 paris;;75020
5153;boulevarda de clichy;;75018
6485;ruea paul gervais;;75013
5154;place du carrousel, 75001 paris;;75001
6484;quaia de la loire;;75019
5155;1 place charles dullin, 75018 paris;;75018
6487;34 rue de belleville, 75020 paris;;75020
5156;12 rue de martignac, 75007 paris;;75007
6486;7 rue boudreau, 75009 paris;;75009
5157;impassea maubert;;75005
6489;6a placea de mexico;;75016
5158;17a ruea de la sorbonne;;75005
6488;rue jean-marie jego, 75013 paris;;75013
6481;3 rue de l'aqueduc, 75010 paris;;75010
5150;rue de gravelle, 75012 paris;;75012
6480;205 boulevard serurier, 75019 paris;;75019
5148;placea du marche sainte catherine;;75004
5149;3 passage saint-ambroise, 75011 paris;;75011
6479;quaia de montebello;;75005
5162;46a ruea marx dormoy;;75018
6494;1a ruea des envierges;;75020
5163;ponta au double;;75005
6493;rue de la pointe d'ivry, 75013 paris;;75013
5164;6 rue de saint-simon, 75007 paris;;75007
6496;7 rue jacques bingen, 75017 paris;;75017
5165;12 rue cantagrel, 75013 paris;;75013
6495;ruea lhomond;;75005
5166;42 rue thomas mann, 75013 paris;;75013
6498;rue de la pointe d'ivry, 75013 paris;;75013
5167;24a ruea saint victor;;75005
6497;29 rue du docteur blanche, 75016 paris;;75016
5168;ruea de l'abreuvoir;;75018
5169;20 rue barbanegre, 75019 paris;;75019
6499;ruea traversiere;;75012
6490;10a ruea des messageries;;75010
5160;48 rue d'orsel, 75018 paris;;75018
6492;128 quai de bercy, 75012 paris;;75012
5161;88b avenue mozart, 75016 paris;;75016
6491;10 rue volney, 75002 paris;;75002
5159;parvis du sacre-coeur, 75018 paris;;75018
5173;11 rue de la tremoille, 75008 paris;;75008
5174;36a ruea de ponthieu;;75008
5175;avenue de la cascade, 75019 paris;;75019
5176;63 boulevard des batignolles, 75008 paris;;75008
5177;ile de reuilly, 75012 paris;;75012
5178;9 avenue hoche, 75008 paris;;75008
5179;ruea saint victor;;75005
5170;1 place de l'estrapade, 75005 paris;;75005
5171;133 avenue de france, 75013 paris;;75013
5172;parca des buttes chaumont;;75019
5184;passagea delessert;;75010
5185;1 parvis du tribunal de paris, 75017 paris;;75017
5186;7 rue cesar franck, 75015 paris;;75015
5187;34 rue yves toudic, 75010 paris;;75010
5188;ruea scribe;;75002
5189;3a ruea vitruve;;75020
2909;54 rue de buzenval, 75020 paris;;75020
5180;3 rue peguy, 75006 paris;;75006
5181;rue de l'abreuvoir, 75018 paris;;75018
5182;14 boulevard de strasbourg, 75010 paris;;75010
5183;1 square delambre, 75014 paris;;75014
2900;9 place des ternes, 75017 paris;;75017
2908;quai louis bleriot, 75016 paris;;75016
2907;1 rue gaston pinot, 75019 paris;;75019
2906;avenue de l'opera, 75001 paris;;75001
2905;96 rue du poteau, 75018 paris;;75018
2904;7 avenue velasquez, 75008 paris;;75008
2903;1 rue perree, 75003 paris;;75003
2902;59 boulevard de belleville, 75011 paris;;75011
2901;avenue de la porte de saint-ouen, 75017 paris;;75017
5195;rue azais, 75018 paris;;75018
5196;35 boulevard de courcelles, 75008 paris;;75008
5197;9 rue de jessaint, 75018 paris;;75018
5198;ruea manin;;75019
5199;63a boulevarda des batignolles;;75008
5190;rue laurence savart, 75020 paris;;75020
5191;61 avenue d'iena, 75116 paris;;75116
5192;5b villa collet, 75014 paris;;75014
5193;ruea poulbot;;75018
5194;2a ruea vivienne;;75002
2911;avenue du ranelagh, 75016 paris;;75016
2910;81 boulevard saint-germain, 75006 paris;;75006
2919;rue de vienne, 75008 paris;;75008
2918;1 rue montgolfier, 75003 paris;;75003
2917;91 rue lepic, 75018 paris;;75018
2916;passerelle leopold sedar senghor, 75007 paris;;75007
2915;1 rue scheffer, 75116 paris;;75116
2914;81 avenue simon bolivar, 75019 paris;;75019
2913;54 rue du poteau, 75018 paris;;75018
2912;18 rue piat, 75020 paris;;75020
2922;rue portalis, 75008 paris;;75008
2921;57 rue cuvier, 75005 paris;;75005
2920;rue du baigneur, 75018 paris;;75018
2929;rue montalembert, 75007 paris;;75007
2928;49 rue de passy, 75016 paris;;75016
2927;26 place de brazzaville, 75015 paris;;75015
2926;rue de phalsbourg, 75017 paris;;75017
2925;rue du rocher, 75008 paris;;75008
2924;boulevard richard lenoir, 75011 paris;;75011
2923;rue de lutece, 75004 paris;;75004
1602;20 rue la fayette, 75009 paris;;75009
2933;esplanadea vidal naquet;;75013
1601;quai de jemmapes, 75010 paris;;75010
2932;avenue gustave eiffel, 75007 paris;;75007
1600;avenue du docteur brouardel, 75007 paris;;75007
2931;boulevarda diderot;;75012
2930;rue charles nodier, 75018 paris;;75018
1609;avenue ferdousi, 75008 paris;;75008
1608;place nathalie lemel, 75003 paris;;75003
2939;12 place du pantheon, 75005 paris;;75005
1607;rue montgallet, 75012 paris;;75012
2938;1 place de la concorde, 75001 paris;;75001
1606;rue deguerry, 75011 paris;;75011
2937;port debilly, 75116 paris;;75116
1605;34 rue de la verrerie, 75004 paris;;75004
2936;1 boulevard de grenelle, 75015 paris;;75015
1604;route de ceinture du lac daumesnil, 75012 paris;;75012
2935;bois*a de boulogne;;75016
1603;promenade eric tabarly, 75019 paris;;75019
2934;4 boulevard du palais, 75001 paris;;75001
1613;18 place maubert, 75005 paris;;75005
2944;place de l'opera, 75009 paris;;75009
1612;rue de la verrerie, 75004 paris;;75004
2943;46 boulevard saint-germain, 75005 paris;;75005
1611;15 place du pantheon, 75005 paris;;75005
2942;11 rue du figuier, 75004 paris;;75004
1610;6 rue rene bazin, 75016 paris;;75016
2941;35 boulevard de courcelles, 75008 paris;;75008
2940;13 rue de bretagne, 75003 paris;;75003
1619;rue aubriot, 75004 paris;;75004
1618;82 rue sedaine, 75011 paris;;75011
2949;96 rue de tolbiac, 75013 paris;;75013
1617;quai de l'horloge, 75001 paris;;75001
2948;17 rue tiquetonne, 75002 paris;;75002
1616;port de solferino, 75007 paris;;75007
2947;10 rue charles moureu, 75013 paris;;75013
1615;rue richer, 75009 paris;;75009
2946;rue lecomte du nouy, 75016 paris;;75016
1614;rue de birague, 75004 paris;;75004
2945;13 rue de phalsbourg, 75017 paris;;75017
1624;place des etats-unis, 75116 paris;;75116
2955;rue irenee blanc, 75020 paris;;75020
1623;49 boulevard de picpus, 75012 paris;;75012
2954;boulevard gouvion-saint-cyr, 75017 paris;;75017
1622;37 rue du faubourg du temple, 75010 paris;;75010
2953;13 rue henner, 75009 paris;;75009
1621;5 rue des innocents, 75001 paris;;75001
2952;7 rue de harlay, 75001 paris;;75001
1620;29 boulevard de l'hopital, 75013 paris;;75013
2951;place adolphe max, 75009 paris;;75009
2950;2 rue serge prokofiev, 75016 paris;;75016
1629;2 rue de l'abreuvoir, 75018 paris;;75018
1628;rue andre del sarte, 75018 paris;;75018
2959;20 rue des gardes, 75018 paris;;75018
1627;76 boulevard de la chapelle, 75018 paris;;75018
2958;3 rue florian, 75020 paris;;75020
1626;9 rue vauvilliers, 75001 paris;;75001
2957;rue cardinale, 75006 paris;;75006
1625;48 avenue de saint-mande, 75012 paris;;75012
2956;13 rue de berri, 75008 paris;;75008
1635;place de la porte de versailles, 75015 paris;;75015
2966;pont au change, 75004 paris;;75004
1634;35 boulevard de courcelles, 75008 paris;;75008
2965;square leon serpollet, 75018 paris;;75018
1633;rue de l'abreuvoir, 75018 paris;;75018
2964;place du pantheon, 75005 paris;;75005
1632;10 rue papillon, 75009 paris;;75009
2963;port des invalides, 75007 paris;;75007
1631;place marcel ayme, 75018 paris;;75018
2962;36 rue geoffroy-saint-hilaire, 75005 paris;;75005
1630;20 avenue rachel, 75018 paris;;75018
2961;1 passage de la trinite, 75002 paris;;75002
2960;1 quai de l'archeveche, 75004 paris;;75004
1639;51 rue de lancry, 75010 paris;;75010
1638;11 rue meynadier, 75019 paris;;75019
2969;26 rue germain pilon, 75018 paris;;75018
1637;19 rue de mont-louis, 75011 paris;;75011
2968;90 rue rene boulanger, 75010 paris;;75010
1636;9 rue de la grange aux belles, 75010 paris;;75010
2967;quai de l'horloge, 75001 paris;;75001
2980;4 rue taylor, 75010 paris;;75010
1646;1 rue de l'alboni, 75016 paris;;75016
2977;quai des orfevres, 75001 paris;;75001
1645;rue du faubourg du temple, 75011 paris;;75011
2976;15 avenue junot, 75018 paris;;75018
1644;86 rue du faubourg saint-honore, 75008 paris;;75008
2975;boulevard garibaldi, 75015 paris;;75015
1643;rue de tournon, 75006 paris;;75006
2974;1 place charles dullin, 75018 paris;;75018
1642;19 rue muller, 75018 paris;;75018
2973;place igor stravinsky, 75004 paris;;75004
1641;rue pierre et marie curie, 75005 paris;;75005
2972;rue du faubourg saint-martin, 75010 paris;;75010
1640;21 rue des fetes, 75019 paris;;75019
2971;1 rue botzaris, 75019 paris;;75019
2970;16 rue des petites ecuries, 75010 paris;;75010
1649;13 rue jules valles, 75011 paris;;75011
1648;route des tribunes, 75016 paris;;75016
2979;120 rue du faubourg du temple, 75011 paris;;75011
1647;7 rue du bourg l'abbe, 75003 paris;;75003
2978;carrefour des cascades, 75016 paris;;75016
1660;149 rue de charenton, 75012 paris;;75012
2991;4 boulevard du palais, 75001 paris;;75001
2990;place saint-andre des arts, 75006 paris;;75006
1657;84 rue de clichy, 75009 paris;;75009
2988;31 rue henri duvernois, 75020 paris;;75020
1656;place de la republique, 75011 paris;;75011
2987;99 rue de rivoli, 75001 paris;;75001
1655;75 boulevard de magenta, 75010 paris;;75010
2986;rue blomet, 75015 paris;;75015
1654;139 rue mouffetard, 75005 paris;;75005
2985;place gabriel peri, 75008 paris;;75008
1653;47 rue mirabeau, 75016 paris;;75016
2984;quai de bourbon, 75004 paris;;75004
1652;19 boulevard de magenta, 75010 paris;;75010
2983;7 rue saint-placide, 75006 paris;;75006
1651;pont louis-philippe, 75004 paris;;75004
2982;165 rue de javel, 75015 paris;;75015
1650;136 rue lamarck, 75018 paris;;75018
2981;2 place leon blum, 75011 paris;;75011
1659;68 avenue de saint-ouen, 75018 paris;;75018
1658;rue du general blaise, 75011 paris;;75011
2989;60 quai de la marne, 75019 paris;;75019
1671;place jacques rueff, 75007 paris;;75007
1670;2 rue des pyramides, 75001 paris;;75001
1668;33 quai de bourbon, 75004 paris;;75004
2999;rue denoyez, 75020 paris;;75020
1667;rue leon vaudoyer, 75007 paris;;75007
2998;51 avenue raymond poincare, 75116 paris;;75116
1666;11 place du colonel fabien, 75010 paris;;75010
2997;4 rue bellart, 75015 paris;;75015
1665;9 avenue hoche, 75008 paris;;75008
2996;6 passage de menilmontant, 75011 paris;;75011
1664;parvis maurice druon, 75007 paris;;75007
2995;allee des orgues de flandre, 75019 paris;;75019
1663;place de la porte de saint-cloud, 75016 paris;;75016
2994;13 rue des barres, 75004 paris;;75004
1662;165 boulevard saint-germain, 75006 paris;;75006
2993;pont des arts, 75001 paris;;75001
1661;10 rue etex, 75018 paris;;75018
2992;4 square d'aquitaine, 75019 paris;;75019
1669;quai de l'hotel de ville, 75004 paris;;75004
1682;3 boulevard edgar quinet, 75014 paris;;75014
1681;44 rue pasquier, 75008 paris;;75008
1680;boulevard de reuilly, 75012 paris;;75012
1679;rue andre antoine, 75018 paris;;75018
1678;rue edmond valentin, 75007 paris;;75007
1677;13 rue malebranche, 75005 paris;;75005
1676;rue de seine, 75006 paris;;75006
1675;quai de jemmapes, 75010 paris;;75010
1674;174 boulevard saint-germain, 75006 paris;;75006
1673;quai des tuileries, 75001 paris;;75001
1672;place rhin et danube, 75019 paris;;75019
1693;rue gustave goublier, 75010 paris;;75010
1692;6 quai de l'allier, 75019 paris;;75019
1691;243 boulevard raspail, 75014 paris;;75014
1690;113 rue de rivoli, 75001 paris;;75001
1689;27 rue du capitaine marchal, 75020 paris;;75020
1688;4b avenue hoche, 75008 paris;;75008
1687;rue le bua, 75020 paris;;75020
1686;place des vosges, 75004 paris;;75004
1685;rue saint-eleuthere, 75018 paris;;75018
1684;rue de rochechouart, 75009 paris;;75009
1683;24 rue guynemer, 75006 paris;;75006
1699;2 place d'anvers, 75009 paris;;75009
1698;42 rue etienne dolet, 75020 paris;;75020
1697;2 rue de l'hotel saint-paul, 75004 paris;;75004
1696;rue du dragon, 75006 paris;;75006
1695;9 rue de la grange aux belles, 75010 paris;;75010
1694;120 rue saint-denis, 75002 paris;;75002
800;carrefoura rue thomas mann;;75013
801;ruea lobau;;75004
802;ruea francois 1er;;75008
803;21a ruea de tanger;;75019
804;ruea edouard jacques;;75014
805;bois*a de boulogne;;75016
806;47 et 48a ruea guy moquet;;75017
807;ruea choron;;75009
808;5/11a ruea de constantine;;75007
809;1 rue du mail, 75002 paris;;75002
810;92 rue de charenton, 75012 paris;;75012
811;avenue daumesnil, 75012 paris;;75012
812;rue payenne, 75003 paris;;75003
813;8a ruea de la main d'or (bar);;75011
814;31a boulevarda auguste blanqui;;75013
815;ruea du faubourg saint denis;;75010
816;bois*a de boulogne;;75016
817;11a placea dauphine/palais de justice;;75001
818;ruea auguste comte;;75006
819;70a avenuea de breteuil;;75007
820;37 bisa quaia de la seine;;75019
821;foirea du trone;;75012
822;rue gonnet, 75011 paris;;75011
823;19 rue keller, 75011 paris;;75011
824;route de la pyramide, 75012 paris;;75012
825;rue de marseille, 75010 paris;;75010
826;place flora tristan, 75014 paris;;75014
827;2 rue lord byron, 75008 paris;;75008
828;147 rue cardinet, 75017 paris;;75017
829;8 rue pierre haret, 75009 paris;;75009
830;quai des orfevres, 75001 paris;;75001
831;83 boulevard de magenta, 75010 paris;;75010
832;15a ruea dupleix;;75015
833;19a avenuea kleber/hotel le peninsula;;75016
834;45a ruea de clignancourt;;75008
835;34-14/43a ruea dulong;;75017
836;108a ruea saint lazare;;75008
837;7a ruea jean quarre/college guillaume bude;;75019
838;ponta mirabeau (sous le pont);;75015
839;ruea des nanettes/condillac/lycee prevert;;75011
7808;6a avenuea de la porte de clichy/gare routiere;;75017
7807;3 place des victoires, 75001 paris;;75001
7809;6a ruea condorcet;;75009
840;16a ruea des fosses saint jacques;;75005
841;avenuea du president wilson;;75016
842;1a placea de notre dame;;75004
843;ruea du pere corentin;;75014
844;2 rue gazan, 75014 paris;;75014
7800;17 place dauphine, 75001 paris;;75001
845;128 avenue de choisy, 75013 paris;;75013
846;13 rue sorbier, 75020 paris;;75020
7802;quai de la gironde, 75019 paris;;75019
847;108 rue de tolbiac, 75013 paris;;75013
7801;72 rue de dunkerque, 75009 paris;;75009
848;25 boulevard pershing, 75017 paris;;75017
7804;place saint-gervais, 75004 paris;;75004
849;passerelle leopold sedar senghor, 75007 paris;;75007
7803;8a ruea andre antoine;;75018
7806;passerelle*a rue caulaincourt;;75018
7805;ruea de la goutte d'or;;75018
7820;2 place de rio de janeiro, 75008 paris;;75008
7819;boulevarda saint michel;;75005
7818;4 rue de l'essai, 75005 paris;;75005
850;place des vosges, 75004 paris;;75004
851;4a ruea des belles feuilles;;75016
852;18a boulevarda auguste blanqui;;75013
853;11bisa ruea d'orchampt;;75018
854;ruea du caire;;75002
855;eglisea notre dame de la croix;;75020
7811;36/38a ruea pierre semard;;75009
856;ruea de la fraternite;;75019
7810;92 boulevard suchet, 75016 paris;;75016
857;ruea de la harpe;;75005
7813;parca andre citroen;;75015
858;10a ruea charlot;;75003
7812;chemin de la croix catelan, 75016 paris;;75016
859;boulevarda de strasbourg;;75010
7815;5a ruea de babylone;;75007
7814;avenue darcel, 75019 paris;;75019
7817;placea de la reunion;;75020
7816;place francois ier, 75008 paris;;75008
6500;bois*a de vincennes;;75012
7831;35 avenue du general sarrail, 75016 paris;;75016
7830;5 rue armand carrel, 75019 paris;;75019
7829;belvedere willy ronis, 75020 paris;;75020
860;ruea des hospitalieres saint gervais;;75004
861;13a ruea jacques louvel tessier;;75010
862;quaia de l'hotel de ville;;75004
863;rue du docteur tuffier, 75013 paris;;75013
864;1 rue raymond pitet, 75017 paris;;75017
865;5 rue saint-bruno, 75018 paris;;75018
866;116 avenue du president kennedy, 75016 paris;;75016
7822;12 rue pierre castagnou, 75014 paris;;75014
867;cour du ponant, 75012 paris;;75012
7821;ruea d'orsel et de steinkerque;;75018
868;9 place du president mithouard, 75007 paris;;75007
7824;99 rue du faubourg du temple, 75010 paris;;75010
869;promenade dora bruder, 75018 paris;;75018
7823;17 avenue trudaine, 75009 paris;;75009
7826;40 rue de bassano, 75008 paris;;75008
7825;12 avenue trudaine, 75009 paris;;75009
7828;27 avenue trudaine, 75009 paris;;75009
7827;4 avenue de l'observatoire, 75006 paris;;75006
7840;quai de la rapee, 75012 paris;;75012
6511;place jacques rueff, 75007 paris;;75007
7842;56 boulevard haussmann, 75009 paris;;75009
6510;ruea arthur rozier;;75019
7841;51 quai de grenelle, 75015 paris;;75015
870;rue aubriot, 75004 paris;;75004
6509;ruea du cygne;;75001
871;51 boulevard saint-michel, 75005 paris;;75005
872;6 rue chauveau-lagarde, 75008 paris;;75008
873;12a ruea des mathurins;;75009
874;ruea philippe de girard;;75010
875;59a ruea mouzaia;;75019
876;placea saint michel;;75006
877;ruea jean dolent;;75014
6502;belvedere willy ronis, 75020 paris;;75020
7833;37 rue meslay, 75003 paris;;75003
878;ruea max dormoy;;75018
6501;70 boulevard berthier, 75017 paris;;75017
7832;48 rue botzaris, 75019 paris;;75019
879;7 au 15a ruea des petites ecuries;;75010
6504;28a ruea de douai;;75009
7835;5a ruea de berri;;75008
6503;34a quaia de la marne;;75019
7834;place de la concorde, 75008 paris;;75008
6506;9 rue rene goscinny, 75013 paris;;75013
7837;21a boulevarda saint marcel;;75013
6505;ruea de ravignan;;75018
7836;7 rue botzaris, 75019 paris;;75019
6508;17a ruea de montyon;;75009
7839;205a boulevarda serrurier;;75019
6507;2b rue des taillandiers, 75011 paris;;75011
7838;rue thomas mann, 75013 paris;;75013
6520;ruea pascal;;75005
7851;rue de levis, 75017 paris;;75017
7850;13 avenue du nouveau conservatoire, 75019 paris;;75019
6522;place des fetes, 75019 paris;;75019
7853;place edouard renard, 75012 paris;;75012
6521;24b rue de picpus, 75012 paris;;75012
7852;15 rue jacques hillairet, 75012 paris;;75012
880;9a ruea raffaelli;;75016
881;ruea du general foy;;75008
882;avenuea gustave eiffel (tour eiffel);;75007
883;4 rue nicolas flamel, 75004 paris;;75004
884;4 place du calvaire, 75018 paris;;75018
885;square samuel rousseau, 75007 paris;;75007
886;place diaghilev, 75009 paris;;75009
887;quai d'anjou, 75004 paris;;75004
888;1 rue de berite, 75006 paris;;75006
6513;11a ruea pirandello;;75013
7844;11 boulevard de la bastille, 75012 paris;;75012
889;4 rue jean-francois gerbillon, 75006 paris;;75006
6512;10 rue du grand prieure, 75011 paris;;75011
7843;27 rue du docteur potain, 75019 paris;;75019
6515;parca des buttes chaumont;;75019
7846;52 avenue de saxe, 75015 paris;;75015
6514;placea des fetes;;75019
7845;1 avenue jean jaures, 75019 paris;;75019
6517;15 rue emile deslandres, 75013 paris;;75013
7848;27 boulevard auguste blanqui, 75013 paris;;75013
6516;rue lemaignan, 75014 paris;;75014
